ActualShippingDays,ExpectedShippingDays,Carrier,YShippingDistance,XShippingDistance,InBulkOrder,ShippingOrigin,OrderDate,OrderID,ShippingPriority,OnTimeDelivery,ProductId
12,12,BigBird,135,-31,Single Order,New York City,4/4/20,98518b70-ed26-42d7-a715-3537038789e0,Express,On Time,75368665-b0bb-4397-ae95-9d66eadef6c9
14,14,MicroCarrier,73,30,Single Order,San Francisco,4/6/21,22721db8-5ffa-4d01-b4cd-40bdfc380831,Standard,On Time,75368665-b0bb-4397-ae95-9d66eadef6c9
13,13,MicroCarrier,97,27,Single Order,Seattle,1/25/21,30a4ed4b-5cca-497a-8470-60168c5b724e,Express,On Time,75368665-b0bb-4397-ae95-9d66eadef6c9
16,15,Shipper,82,117,Single Order,Chicago,11/24/20,1924b873-ee0f-412b-95e6-1df4ae1a44f1,Ground,On Time,75368665-b0bb-4397-ae95-9d66eadef6c9
18,16,BigBird,123,113,Single Order,Chicago,12/19/20,2513cf12-ca84-417f-9d80-aac9ab9e5dd0,Standard,On Time,75368665-b0bb-4397-ae95-9d66eadef6c9
18,16,BigBird,273,-34,Single Order,Seattle,12/17/21,f136b667-bbd4-4337-9b02-c25f6f595c3e,Standard,On Time,75368665-b0bb-4397-ae95-9d66eadef6c9
16,15,Shipper,-21,-254,Bulk Order,Seattle,10/14/20,3f5065e2-1752-4fc7-99f3-6136932dbc6f,Ground,On Time,75368665-b0bb-4397-ae95-9d66eadef6c9
16,15,Shipper,-270,13,Single Order,Seattle,10/15/20,3990d39e-36d8-474d-8ee2-5d2a4f13a0a4,Ground,On Time,75368665-b0bb-4397-ae95-9d66eadef6c9
11,11,MicroCarrier,-7,146,Bulk Order,Atlanta,11/29/20,0748d42d-12ba-4ddd-8feb-0a3a1215aeb5,Air,On Time,75368665-b0bb-4397-ae95-9d66eadef6c9
11,12,BigBird,-133,18,Bulk Order,Salt Lake City,4/17/21,23f76ab5-ab6e-4b15-82aa-37882f2fda11,Air,On Time,75368665-b0bb-4397-ae95-9d66eadef6c9
17,14,BigBird,-90,-190,Bulk Order,New York City,2/27/21,83a62973-aeb3-4039-837f-eb53211d7407,Ground,Late,75368665-b0bb-4397-ae95-9d66eadef6c9
14,14,MicroCarrier,-75,-129,Single Order,San Francisco,11/5/21,94b72c40-039f-4e6e-9a53-60a54e6efca3,Air,On Time,75368665-b0bb-4397-ae95-9d66eadef6c9
15,14,BigBird,-40,113,Single Order,Houston,12/16/20,3ce613e2-c540-46c4-b5d7-8bb7d4e06257,Standard,On Time,75368665-b0bb-4397-ae95-9d66eadef6c9
12,12,MicroCarrier,-144,14,Bulk Order,Houston,9/10/20,d24965c9-113a-450b-8058-1772e3e95603,Air,On Time,75368665-b0bb-4397-ae95-9d66eadef6c9
15,14,BigBird,8,-193,Bulk Order,Houston,4/8/21,aa14ffa6-eefb-4f93-91a9-247719baa65d,Standard,On Time,75368665-b0bb-4397-ae95-9d66eadef6c9
16,15,BigBird,70,148,Single Order,Seattle,7/12/21,c57b437a-2eae-4ef3-8e94-977d070cb6d1,Standard,On Time,75368665-b0bb-4397-ae95-9d66eadef6c9
16,15,BigBird,127,103,Single Order,San Francisco,6/11/21,b80f27d5-1ba5-484d-bce2-e83db6b8fe5e,Air,On Time,2aea2b88-130b-4437-a697-c33114dba4c3
13,14,BigBird,72,-35,Single Order,New York City,1/21/21,845d0e6e-672c-4e15-8aab-f5a3f7e207e8,Express,On Time,2aea2b88-130b-4437-a697-c33114dba4c3
10,10,Shipper,-22,-178,Bulk Order,Salt Lake City,10/17/21,591915e9-5893-4ca2-9f35-0ca49d6f4292,Air,On Time,2aea2b88-130b-4437-a697-c33114dba4c3
10,10,GlobalFreight,191,-19,Bulk Order,New York City,12/16/21,82024601-1b71-41ed-9918-5ec583965847,Air,On Time,2aea2b88-130b-4437-a697-c33114dba4c3
17,13,MicroCarrier,10,209,Bulk Order,Las Vegas,4/19/20,843f7b8f-027a-4a50-90d0-55592cc21666,Ground,Late,2aea2b88-130b-4437-a697-c33114dba4c3
12,12,GlobalFreight,16,-169,Bulk Order,Houston,6/9/21,7606bcfe-c9fb-4cbc-914f-e3b6614089b6,Air,On Time,2aea2b88-130b-4437-a697-c33114dba4c3
17,15,Shipper,-62,101,Bulk Order,Houston,3/29/21,7c16e583-8ecd-46b7-95ad-b6131c0e4fb0,Ground,On Time,2aea2b88-130b-4437-a697-c33114dba4c3
10,11,Shipper,-54,114,Bulk Order,New York City,6/21/21,6fcad1fb-1208-4da5-9858-021106d3c01a,Standard,On Time,2aea2b88-130b-4437-a697-c33114dba4c3
15,14,BigBird,-56,-145,Single Order,Atlanta,4/19/20,9f91f1ae-010b-4d55-b521-bb6af6aea0de,Ground,On Time,2aea2b88-130b-4437-a697-c33114dba4c3
10,10,GlobalFreight,-136,34,Bulk Order,New York City,6/24/20,c8136263-a2ee-40ac-a683-6e6ca2afd6f5,Air,On Time,2aea2b88-130b-4437-a697-c33114dba4c3
5,5,GlobalFreight,109,16,Bulk Order,Salt Lake City,7/27/21,01ffc357-dc2b-48e4-a490-19ab38bed92a,Express,On Time,2aea2b88-130b-4437-a697-c33114dba4c3
9,9,MicroCarrier,13,-135,Bulk Order,Salt Lake City,5/15/20,c787cf81-acfb-4d11-b75d-b25dd0991f97,Air,On Time,2aea2b88-130b-4437-a697-c33114dba4c3
12,13,GlobalFreight,47,66,Bulk Order,Chicago,12/26/20,d38976ab-12dd-47db-a12c-cfc10e39b64d,Standard,On Time,2aea2b88-130b-4437-a697-c33114dba4c3
16,16,BigBird,-71,108,Single Order,Houston,8/7/21,b36db037-b113-49cb-af35-668e57e0dee2,Air,On Time,2aea2b88-130b-4437-a697-c33114dba4c3
13,13,Shipper,24,-110,Single Order,Houston,7/26/21,cec8633b-045b-47cf-abd5-82c80eed154c,Express,On Time,2aea2b88-130b-4437-a697-c33114dba4c3
15,14,GlobalFreight,141,160,Bulk Order,Atlanta,4/3/20,512a9d2d-701a-47fe-8dad-bab2805dd158,Ground,On Time,2aea2b88-130b-4437-a697-c33114dba4c3
15,15,Shipper,-98,-27,Single Order,Chicago,10/12/20,2d0fb897-9ca8-49b1-a23c-665114a2cc8a,Express,On Time,2aea2b88-130b-4437-a697-c33114dba4c3
8,8,Shipper,-153,35,Bulk Order,Salt Lake City,5/11/21,5929fe9a-e6c8-45e6-94a1-75536bd50079,Express,On Time,2aea2b88-130b-4437-a697-c33114dba4c3
16,15,Shipper,77,112,Bulk Order,Las Vegas,10/2/20,4b61b59c-8ab1-4957-a954-a9f84012f16e,Ground,On Time,2aea2b88-130b-4437-a697-c33114dba4c3
25,16,BigBird,148,54,Single Order,Houston,4/12/20,9b23da8f-4618-4c73-a8ff-76f929f07ec2,Standard,Late,2aea2b88-130b-4437-a697-c33114dba4c3
14,14,Shipper,73,-49,Single Order,Chicago,1/10/21,c3ebe1a9-3169-41c1-99ee-2b66a2ca9835,Air,On Time,2aea2b88-130b-4437-a697-c33114dba4c3
13,13,GlobalFreight,143,13,Bulk Order,Houston,6/4/20,fd9d6c04-f193-4bf6-a7c2-8280bd453269,Standard,On Time,2aea2b88-130b-4437-a697-c33114dba4c3
16,16,GlobalFreight,-190,14,Single Order,San Francisco,10/28/21,315440f5-9b11-4ccb-bd4b-a2eb918e0abd,Standard,On Time,2aea2b88-130b-4437-a697-c33114dba4c3
12,12,MicroCarrier,-121,-45,Bulk Order,Las Vegas,7/31/20,e5e06a64-4027-443f-a616-f03a442266b9,Air,On Time,2aea2b88-130b-4437-a697-c33114dba4c3
15,14,MicroCarrier,-187,-16,Bulk Order,Chicago,1/20/21,1199f850-7bea-4380-a55e-0eb417c09cb9,Ground,On Time,2aea2b88-130b-4437-a697-c33114dba4c3
8,9,Shipper,-56,-51,Bulk Order,Salt Lake City,4/7/21,bb5b0218-4a38-4194-a8f4-8c851deaa2f1,Standard,On Time,2aea2b88-130b-4437-a697-c33114dba4c3
15,14,Shipper,51,-151,Single Order,San Francisco,7/15/21,d7b6df43-9a95-4f92-b243-c18192ac4fdf,Standard,On Time,2aea2b88-130b-4437-a697-c33114dba4c3
17,14,MicroCarrier,153,-141,Bulk Order,Houston,1/21/21,86513d1b-716f-452d-9bd7-1f5cfde27318,Standard,Late,2aea2b88-130b-4437-a697-c33114dba4c3
16,15,BigBird,-76,-66,Bulk Order,New York City,8/14/20,0a6373a8-135f-47a3-b86e-0ada8e6e62d6,Ground,On Time,2aea2b88-130b-4437-a697-c33114dba4c3
18,15,GlobalFreight,19,236,Bulk Order,Atlanta,7/15/21,4cf22485-f375-4713-992e-c0a48924b92d,Ground,Late,2aea2b88-130b-4437-a697-c33114dba4c3
14,14,MicroCarrier,87,-109,Single Order,Chicago,5/31/20,0f426389-466c-4dd8-b330-9bd5d1492acc,Standard,On Time,2aea2b88-130b-4437-a697-c33114dba4c3
17,16,MicroCarrier,-354,-31,Single Order,Seattle,7/31/21,36acc94e-844f-4316-bb88-f40b83c65aa3,Ground,On Time,2aea2b88-130b-4437-a697-c33114dba4c3
12,12,BigBird,118,70,Single Order,Salt Lake City,3/28/20,33073ae6-7b2d-49f8-8f88-964114736369,Air,On Time,2aea2b88-130b-4437-a697-c33114dba4c3
13,12,MicroCarrier,-242,53,Bulk Order,San Francisco,2/8/20,d49c4824-36fe-4efb-a6c6-02e720c803f8,Standard,On Time,2aea2b88-130b-4437-a697-c33114dba4c3
14,15,GlobalFreight,206,-11,Single Order,San Francisco,3/4/21,3d248939-9896-477b-941e-3d4ca6d0f73b,Express,On Time,2aea2b88-130b-4437-a697-c33114dba4c3
16,15,Shipper,-12,205,Bulk Order,Seattle,11/21/20,b56a99ba-6a79-40b8-bb3b-ff2afc5d4833,Ground,On Time,2aea2b88-130b-4437-a697-c33114dba4c3
15,13,GlobalFreight,-193,-43,Bulk Order,Seattle,11/3/21,ff9556e8-bcda-4b65-8aa3-2063366c6da1,Ground,On Time,2aea2b88-130b-4437-a697-c33114dba4c3
15,15,MicroCarrier,-21,181,Single Order,San Francisco,5/25/21,ebdbb80e-0861-4246-a365-ac364aa9d208,Air,On Time,2aea2b88-130b-4437-a697-c33114dba4c3
16,14,MicroCarrier,-9,-312,Bulk Order,Seattle,4/15/21,5adfd5cf-6b2f-43cc-a123-119547e19dd7,Ground,On Time,2aea2b88-130b-4437-a697-c33114dba4c3
18,16,BigBird,40,-255,Single Order,Las Vegas,2/3/21,ab15f30c-7ff9-4e42-b96e-672f2570b728,Ground,On Time,2aea2b88-130b-4437-a697-c33114dba4c3
14,14,Shipper,-60,-30,Single Order,Atlanta,12/28/21,2822e769-6ea3-4c70-871c-fb42357d1788,Express,On Time,2aea2b88-130b-4437-a697-c33114dba4c3
17,16,BigBird,-241,-38,Single Order,San Francisco,12/16/21,8f6e8781-9321-41c4-94ba-81456576b5f0,Standard,On Time,2aea2b88-130b-4437-a697-c33114dba4c3
12,12,Shipper,29,94,Single Order,Atlanta,2/26/21,d0935eef-5607-4fe4-8f7b-2e7640390e07,Express,On Time,2aea2b88-130b-4437-a697-c33114dba4c3
16,15,MicroCarrier,-177,12,Single Order,Chicago,5/21/20,9af23fdc-8abf-4650-9626-233ea17e5b0f,Ground,On Time,2aea2b88-130b-4437-a697-c33114dba4c3
14,15,GlobalFreight,-87,44,Single Order,San Francisco,12/8/20,a937a69a-507b-442c-9680-70bd16999594,Air,On Time,2aea2b88-130b-4437-a697-c33114dba4c3
12,12,Shipper,-36,-66,Single Order,Houston,11/6/21,ab958f7f-2df2-4034-9135-a9ff212c41f4,Express,On Time,2aea2b88-130b-4437-a697-c33114dba4c3
13,13,GlobalFreight,-111,-22,Bulk Order,Seattle,6/6/21,6a1f864c-9d4b-41f0-958f-9ac3b0f3f78e,Standard,On Time,2aea2b88-130b-4437-a697-c33114dba4c3
12,12,MicroCarrier,9,-117,Single Order,Houston,4/30/21,65a74499-65b1-420b-be68-15659ac394e5,Express,On Time,2aea2b88-130b-4437-a697-c33114dba4c3
13,13,GlobalFreight,148,44,Single Order,Houston,11/13/21,5296882d-df17-4b74-8bf1-e6d10d420c75,Express,On Time,2aea2b88-130b-4437-a697-c33114dba4c3
11,11,Shipper,51,103,Bulk Order,Salt Lake City,2/8/21,ec1a4f16-4b68-47e3-9a37-0cd6dca4f0ba,Air,On Time,2aea2b88-130b-4437-a697-c33114dba4c3
15,13,GlobalFreight,-101,-114,Bulk Order,Atlanta,5/30/21,66913c5c-628f-478d-a3e8-b67dfa45c162,Ground,On Time,2aea2b88-130b-4437-a697-c33114dba4c3
16,14,MicroCarrier,-168,57,Bulk Order,San Francisco,1/3/21,d6b36b2f-85f1-42dd-8adc-97042b0f5b68,Standard,On Time,2aea2b88-130b-4437-a697-c33114dba4c3
9,10,GlobalFreight,118,-44,Bulk Order,New York City,4/20/21,1aa6db42-bc82-404f-862f-d62ab8c22e49,Air,On Time,2aea2b88-130b-4437-a697-c33114dba4c3
9,9,MicroCarrier,-89,-29,Bulk Order,New York City,8/18/21,c5131eb3-c655-43a5-84ab-3f8debf02234,Express,On Time,2aea2b88-130b-4437-a697-c33114dba4c3
18,15,MicroCarrier,-64,-118,Single Order,Houston,2/27/20,10cc5799-27fd-4dce-96d5-4639ec179f40,Ground,Late,2aea2b88-130b-4437-a697-c33114dba4c3
10,10,Shipper,108,-48,Bulk Order,Salt Lake City,4/16/21,05d25ee2-10b5-4eea-b848-e7db759387f0,Express,On Time,2aea2b88-130b-4437-a697-c33114dba4c3
16,15,MicroCarrier,-34,144,Single Order,New York City,11/27/20,845f8264-6b18-444d-b032-acde3fb094ef,Standard,On Time,2aea2b88-130b-4437-a697-c33114dba4c3
12,12,MicroCarrier,99,-15,Bulk Order,Las Vegas,1/12/20,c4abb7a4-db31-4b29-8752-f9cf8bab47b8,Express,On Time,2aea2b88-130b-4437-a697-c33114dba4c3
13,14,Shipper,-227,-9,Single Order,San Francisco,3/20/21,33ccbb90-4b3d-45f7-908b-0781d4fac99a,Express,On Time,2aea2b88-130b-4437-a697-c33114dba4c3
14,15,MicroCarrier,-50,116,Single Order,Chicago,1/10/21,b4cb4b44-12d7-4d8e-b3e8-1ade93d8c37f,Air,On Time,2aea2b88-130b-4437-a697-c33114dba4c3
15,14,BigBird,-230,14,Single Order,San Francisco,4/28/21,7f4f2535-82af-431c-8037-008cfd1e95fe,Express,On Time,2aea2b88-130b-4437-a697-c33114dba4c3
13,13,MicroCarrier,-33,-138,Single Order,San Francisco,11/28/21,b734a117-4ecc-4474-a812-0b271affe2a6,Express,On Time,2aea2b88-130b-4437-a697-c33114dba4c3
9,9,MicroCarrier,-133,106,Bulk Order,New York City,2/5/20,f4c2d24c-1e98-4994-ad11-c8e5f18d4a33,Express,On Time,2aea2b88-130b-4437-a697-c33114dba4c3
12,12,Shipper,-14,-116,Single Order,Seattle,4/18/20,3e1d9e82-848a-46af-81f8-cf5efa92a668,Express,On Time,2aea2b88-130b-4437-a697-c33114dba4c3
12,13,Shipper,-103,-11,Single Order,Houston,4/8/21,f605f11f-5c10-41aa-852f-d54e6df71b7c,Express,On Time,5e845e67-a71d-492c-b10c-722347fd98be
11,11,BigBird,19,92,Bulk Order,Salt Lake City,11/25/20,e182fd2d-97b8-4186-ab5b-4deb0d63cfa5,Express,On Time,5e845e67-a71d-492c-b10c-722347fd98be
14,13,BigBird,44,-174,Single Order,Houston,8/1/21,b9fd7d3e-8d32-4339-be0a-4a1cc3bb1b55,Express,On Time,5e845e67-a71d-492c-b10c-722347fd98be
11,11,BigBird,-99,-37,Single Order,Salt Lake City,3/1/21,f83188ba-6195-485d-9ac5-374a529980c9,Express,On Time,5e845e67-a71d-492c-b10c-722347fd98be
13,12,GlobalFreight,-198,76,Bulk Order,Chicago,12/16/21,bf0569a0-5c60-42a7-b39b-e1eeb699738b,Ground,On Time,5e845e67-a71d-492c-b10c-722347fd98be
19,14,MicroCarrier,124,-116,Bulk Order,Houston,8/29/20,1464fbca-81d1-4bc5-b3a8-44754e47264b,Ground,Late,5e845e67-a71d-492c-b10c-722347fd98be
16,15,MicroCarrier,-108,84,Single Order,Houston,2/28/21,90483a4a-d2af-43cf-af27-c952b31c2ee6,Ground,On Time,5e845e67-a71d-492c-b10c-722347fd98be
16,15,Shipper,-66,-134,Single Order,Las Vegas,12/16/21,36fc1701-fc83-4f78-a1ae-22488160df2d,Ground,On Time,5e845e67-a71d-492c-b10c-722347fd98be
13,13,BigBird,-63,-97,Single Order,New York City,12/12/21,8a0c22a9-92b2-459a-b7ed-72b9ae25d18a,Air,On Time,5e845e67-a71d-492c-b10c-722347fd98be
14,12,GlobalFreight,186,-38,Bulk Order,San Francisco,3/14/20,d7fdc40d-224a-4acb-95bf-fdd14bf65279,Ground,On Time,5e845e67-a71d-492c-b10c-722347fd98be
15,14,BigBird,-95,-105,Bulk Order,Atlanta,5/8/21,a40f6484-5816-4deb-9009-8b1067857ffd,Ground,On Time,5e845e67-a71d-492c-b10c-722347fd98be
13,12,Shipper,123,48,Bulk Order,Las Vegas,12/20/20,0c767f33-5da6-48f0-bd3b-458a59ce1452,Air,On Time,5e845e67-a71d-492c-b10c-722347fd98be
17,14,Shipper,-47,168,Bulk Order,Chicago,6/19/20,e1a86b21-95d5-4a86-8a82-af1d4437fd00,Standard,Late,5e845e67-a71d-492c-b10c-722347fd98be
12,12,GlobalFreight,-11,-151,Bulk Order,Las Vegas,3/22/21,b30346e2-22c8-443b-bbd7-8acf6bb4a18f,Standard,On Time,5e845e67-a71d-492c-b10c-722347fd98be
14,13,MicroCarrier,-206,43,Bulk Order,New York City,11/25/20,840479c9-f578-409f-92c0-9540ba60e7c0,Air,On Time,5e845e67-a71d-492c-b10c-722347fd98be
14,13,MicroCarrier,-218,109,Bulk Order,Seattle,6/28/21,3b0c6431-7116-4ec6-983d-7fa0f7c69601,Standard,On Time,5e845e67-a71d-492c-b10c-722347fd98be
17,15,Shipper,114,-55,Bulk Order,San Francisco,7/31/20,16ed7d56-71fd-4152-9d0e-50c7a3dd7be7,Ground,On Time,5e845e67-a71d-492c-b10c-722347fd98be
20,17,BigBird,350,-50,Single Order,Atlanta,11/21/21,e61db446-6aba-4526-a761-0c373492dc2f,Standard,Late,5e845e67-a71d-492c-b10c-722347fd98be
15,15,MicroCarrier,152,25,Single Order,Las Vegas,7/20/21,1235b0bc-bf6e-4142-bd67-44bfa4e4ef6e,Express,On Time,5e845e67-a71d-492c-b10c-722347fd98be
16,15,GlobalFreight,-125,-112,Single Order,Houston,12/26/21,7d8470fb-1a91-4725-a1da-b821b7dbb384,Standard,On Time,5e845e67-a71d-492c-b10c-722347fd98be
11,12,GlobalFreight,104,43,Bulk Order,Atlanta,3/1/21,bde8660d-9367-49aa-8e8d-baf5087ddbc2,Express,On Time,5e845e67-a71d-492c-b10c-722347fd98be
15,15,BigBird,140,26,Single Order,Houston,2/19/20,9474bafd-8c0f-4af0-9b38-68c92e3fddb5,Standard,On Time,5e845e67-a71d-492c-b10c-722347fd98be
16,15,MicroCarrier,-16,122,Bulk Order,San Francisco,1/10/21,437039a4-adf7-45d2-b6d5-51ceb8ab6166,Ground,On Time,5e845e67-a71d-492c-b10c-722347fd98be
14,14,Shipper,116,-23,Single Order,San Francisco,1/7/21,2e737d97-84b8-415f-bda5-42baee146d2f,Express,On Time,5e845e67-a71d-492c-b10c-722347fd98be
15,13,MicroCarrier,-190,64,Bulk Order,Seattle,8/17/20,856624fd-872b-4775-8889-242b175cabc2,Standard,On Time,5e845e67-a71d-492c-b10c-722347fd98be
24,16,Shipper,-34,180,Single Order,Seattle,12/22/20,ecd56931-6fe4-4ba4-88b8-37dc2b2bcbd2,Standard,Late,5e845e67-a71d-492c-b10c-722347fd98be
10,10,Shipper,-146,29,Bulk Order,New York City,11/16/20,6c0c5887-4026-47d8-8f3a-2ffa7440177f,Express,On Time,5e845e67-a71d-492c-b10c-722347fd98be
13,13,BigBird,105,-29,Single Order,New York City,1/24/20,11be71d0-1717-4366-a7c6-b840e0387730,Standard,On Time,5e845e67-a71d-492c-b10c-722347fd98be
18,15,Shipper,107,128,Bulk Order,San Francisco,4/3/20,fcf283ff-3603-40a8-af03-4dbe5ba040cf,Ground,Late,5e845e67-a71d-492c-b10c-722347fd98be
13,14,GlobalFreight,-113,30,Bulk Order,Seattle,7/6/21,f9fe402f-98fb-43ee-83b6-574e16ae1d38,Standard,On Time,5e845e67-a71d-492c-b10c-722347fd98be
13,12,MicroCarrier,-19,220,Bulk Order,Seattle,9/18/20,c2d20e5c-8212-4d1a-8ff5-7e6a1cc5f3fe,Standard,On Time,5e845e67-a71d-492c-b10c-722347fd98be
10,10,Shipper,40,-96,Bulk Order,Salt Lake City,3/13/21,599416d8-0ab4-4aa1-a5a2-a2a556b8e9ce,Express,On Time,5e845e67-a71d-492c-b10c-722347fd98be
16,15,MicroCarrier,-44,171,Bulk Order,San Francisco,9/17/21,6100171d-c77e-44ea-8fe7-2ab356b8761e,Ground,On Time,5e845e67-a71d-492c-b10c-722347fd98be
13,13,BigBird,158,-13,Single Order,Houston,11/6/20,d710c1c7-e4f4-4939-b6ee-dccfb09de621,Express,On Time,5e845e67-a71d-492c-b10c-722347fd98be
14,14,BigBird,-27,191,Single Order,New York City,7/15/20,49babfaa-b684-4aaf-804c-407a42eee117,Air,On Time,5e845e67-a71d-492c-b10c-722347fd98be
10,10,Shipper,83,80,Bulk Order,Salt Lake City,9/22/20,9f5699c0-343d-4136-b368-469edab5838e,Air,On Time,5e845e67-a71d-492c-b10c-722347fd98be
13,13,MicroCarrier,-9,105,Single Order,Atlanta,6/5/21,2fa811c1-2b0d-4126-a6ba-c707c1651897,Express,On Time,5e845e67-a71d-492c-b10c-722347fd98be
14,13,GlobalFreight,-112,35,Bulk Order,Houston,9/10/20,27bc4a2d-0028-42d4-9c38-f2a2177fe8be,Ground,On Time,5e845e67-a71d-492c-b10c-722347fd98be
19,14,GlobalFreight,90,72,Bulk Order,New York City,10/23/20,b5f89703-642f-4b98-95c1-4336bfe2d9fd,Ground,Late,5e845e67-a71d-492c-b10c-722347fd98be
14,14,MicroCarrier,112,12,Single Order,Chicago,4/15/20,f7f2ea76-a1b7-47fa-a467-f1e045156447,Express,On Time,5e845e67-a71d-492c-b10c-722347fd98be
14,13,GlobalFreight,12,-235,Bulk Order,Houston,2/6/21,8fc02639-a6b0-450f-8583-7653c45cdc0d,Ground,On Time,5e845e67-a71d-492c-b10c-722347fd98be
11,11,MicroCarrier,122,-12,Bulk Order,Las Vegas,9/17/20,700f8721-0a71-4d1f-bc4d-5d139e2cf12d,Express,On Time,5e845e67-a71d-492c-b10c-722347fd98be
11,12,Shipper,72,99,Single Order,Seattle,8/23/20,d50a3146-a492-491d-9741-ab8cc9247956,Express,On Time,5e845e67-a71d-492c-b10c-722347fd98be
16,15,GlobalFreight,-36,-134,Bulk Order,Houston,7/12/20,735e483d-ca8e-4f77-8ee2-ca805bc38365,Ground,On Time,5e845e67-a71d-492c-b10c-722347fd98be
11,12,GlobalFreight,30,-129,Bulk Order,Las Vegas,11/18/20,9106d3c7-4bf2-4167-ad88-bf74b92ed548,Standard,On Time,5e845e67-a71d-492c-b10c-722347fd98be
16,16,BigBird,-82,33,Single Order,Chicago,9/11/21,d77eb219-ceac-422c-a297-5a4afc30aa37,Express,On Time,5e845e67-a71d-492c-b10c-722347fd98be
21,13,Shipper,-94,138,Bulk Order,Chicago,1/27/20,6487024c-df49-4ab7-98bd-66a98bb2d959,Standard,Late,5e845e67-a71d-492c-b10c-722347fd98be
15,15,MicroCarrier,66,-43,Single Order,Seattle,3/14/21,4ea219cb-86d6-4451-a7ee-3ee5fddc5c7d,Air,On Time,5e845e67-a71d-492c-b10c-722347fd98be
12,12,MicroCarrier,-51,-114,Bulk Order,Las Vegas,9/20/21,1e82946d-1ea3-4fd1-9bcc-a7e4658b25b6,Standard,On Time,5e845e67-a71d-492c-b10c-722347fd98be
12,12,GlobalFreight,32,-87,Bulk Order,Las Vegas,8/27/21,db6aaec3-0291-46fd-b960-98b2c0f19ff7,Air,On Time,5e845e67-a71d-492c-b10c-722347fd98be
17,15,BigBird,-110,139,Single Order,Atlanta,1/10/21,d5a7c6ca-9cc5-4f56-a9f7-71ecf90f4450,Ground,On Time,5e845e67-a71d-492c-b10c-722347fd98be
17,16,MicroCarrier,74,-163,Single Order,Houston,10/16/21,2430a344-c282-410b-a38b-2ad6175138c3,Ground,On Time,5e845e67-a71d-492c-b10c-722347fd98be
15,14,GlobalFreight,157,15,Single Order,Atlanta,12/6/20,186be9c3-fad1-4b03-a6ab-c5c6e6f92c29,Air,On Time,5e845e67-a71d-492c-b10c-722347fd98be
12,12,BigBird,30,-122,Bulk Order,Salt Lake City,6/9/20,737c0a14-7937-4988-a7d2-7e953330640c,Standard,On Time,5e845e67-a71d-492c-b10c-722347fd98be
12,12,GlobalFreight,-92,21,Bulk Order,Houston,10/3/20,bdc8a317-35e4-4782-a7d8-468ce75822cb,Air,On Time,5e845e67-a71d-492c-b10c-722347fd98be
16,13,Shipper,40,-111,Single Order,Houston,7/29/21,33e820d4-241a-4eb7-9c3f-e2c5eeb1e090,Air,Late,5e845e67-a71d-492c-b10c-722347fd98be
13,13,GlobalFreight,-7,130,Bulk Order,Houston,12/30/20,7283d3b5-8033-4eb6-bd52-f804d68ab4ae,Air,On Time,5e845e67-a71d-492c-b10c-722347fd98be
16,15,Shipper,-366,8,Single Order,Atlanta,7/8/21,f2213536-8fb2-42a4-aaf6-cd486eac8225,Standard,On Time,5e845e67-a71d-492c-b10c-722347fd98be
15,13,GlobalFreight,128,7,Bulk Order,Seattle,1/30/21,10bd646d-f39a-4a5c-8171-b42a688b5c37,Ground,On Time,5e845e67-a71d-492c-b10c-722347fd98be
17,16,Shipper,-12,242,Single Order,San Francisco,1/5/20,bad2fb58-67e3-4bf3-a8b6-288fa0f9cb5c,Ground,On Time,5e845e67-a71d-492c-b10c-722347fd98be
16,14,Shipper,-143,-80,Bulk Order,Las Vegas,4/4/20,9907eee0-e8ab-46a1-91f7-06b6b180712e,Ground,On Time,5e845e67-a71d-492c-b10c-722347fd98be
15,13,BigBird,159,53,Single Order,Houston,1/10/21,c2fa7ee5-1172-4e18-a1e4-b63ce00cff0d,Express,On Time,5e845e67-a71d-492c-b10c-722347fd98be
13,12,BigBird,-44,-250,Bulk Order,Seattle,4/15/20,0ce5efd0-9a54-48d8-891b-bffb547a7e26,Standard,On Time,5e845e67-a71d-492c-b10c-722347fd98be
14,14,MicroCarrier,-39,-50,Bulk Order,Seattle,5/22/21,b9ab6d17-67cd-4893-92dd-15dcdf2f0204,Standard,On Time,5e845e67-a71d-492c-b10c-722347fd98be
14,13,Shipper,107,-99,Bulk Order,Atlanta,11/12/20,fddc5ea7-be00-42c6-afd7-45f62fd720ba,Ground,On Time,5e845e67-a71d-492c-b10c-722347fd98be
15,14,GlobalFreight,147,-62,Bulk Order,Atlanta,11/2/21,8c7fa2bd-f40d-4885-901a-0f8cb3d0b47e,Ground,On Time,5e845e67-a71d-492c-b10c-722347fd98be
15,15,Shipper,-12,160,Single Order,Houston,7/17/20,be523741-d8e9-4d67-830a-f339cdceffc7,Express,On Time,5e845e67-a71d-492c-b10c-722347fd98be
8,9,MicroCarrier,59,-73,Bulk Order,Salt Lake City,4/17/20,724212f8-23d8-4618-8c67-49c9047036af,Standard,On Time,5e845e67-a71d-492c-b10c-722347fd98be
16,17,BigBird,-59,48,Single Order,Chicago,9/28/21,443a1ef7-19da-468e-956f-e0efdb403084,Ground,On Time,5e845e67-a71d-492c-b10c-722347fd98be
12,12,Shipper,51,86,Bulk Order,New York City,9/11/21,fcfe7e4d-0b56-491d-8d7a-4125dce5aee4,Express,On Time,5e845e67-a71d-492c-b10c-722347fd98be
