age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,deposit
37,entrepreneur,divorced,university.degree,no,yes,no,cellular,jul,wed,224,1,999,0,nonexistent,no
38,admin.,single,basic.9y,no,no,no,cellular,may,thu,275,2,999,0,nonexistent,yes
52,retired,married,basic.6y,no,no,no,cellular,jul,tue,203,1,999,0,nonexistent,no
37,services,single,high.school,no,yes,no,cellular,apr,wed,165,1,999,0,nonexistent,yes
34,blue-collar,single,basic.6y,unknown,yes,no,cellular,may,mon,67,1,999,0,nonexistent,no
34,services,married,high.school,no,no,yes,telephone,may,fri,659,1,999,0,nonexistent,no
53,services,married,high.school,unknown,no,no,telephone,may,thu,203,4,999,0,nonexistent,no
35,blue-collar,married,basic.6y,no,yes,no,cellular,nov,thu,150,1,999,0,nonexistent,no
39,services,married,basic.9y,no,yes,no,cellular,nov,tue,51,1,999,0,nonexistent,no
52,management,married,professional.course,no,no,no,cellular,jul,wed,222,1,999,0,nonexistent,no
36,services,married,high.school,no,unknown,unknown,telephone,may,tue,271,1,999,0,nonexistent,no
47,entrepreneur,married,professional.course,no,no,no,telephone,may,tue,400,2,999,0,nonexistent,no
29,services,married,basic.9y,no,no,no,cellular,may,tue,344,1,999,0,nonexistent,no
40,admin.,divorced,high.school,no,yes,yes,cellular,jul,mon,52,10,999,0,nonexistent,no
37,admin.,single,university.degree,no,no,no,cellular,aug,wed,125,11,999,0,nonexistent,no
47,admin.,married,high.school,no,no,no,telephone,may,tue,731,3,999,0,nonexistent,yes
39,admin.,single,high.school,no,no,no,cellular,apr,mon,159,2,999,0,nonexistent,no
30,self-employed,single,university.degree,no,yes,no,cellular,apr,thu,104,1,999,0,nonexistent,no
27,services,single,high.school,no,no,no,cellular,jul,fri,239,8,999,0,nonexistent,no
57,management,married,basic.9y,unknown,yes,no,telephone,may,wed,59,2,999,0,nonexistent,no
28,services,married,high.school,no,no,no,telephone,jun,tue,152,6,999,0,nonexistent,no
30,admin.,single,university.degree,no,yes,no,cellular,aug,mon,113,3,999,0,nonexistent,no
26,blue-collar,single,university.degree,no,yes,no,cellular,may,tue,139,2,999,0,nonexistent,yes
47,technician,married,professional.course,no,yes,no,cellular,jul,fri,352,5,999,0,nonexistent,no
25,technician,single,university.degree,no,no,yes,cellular,nov,wed,79,4,999,0,nonexistent,no
36,technician,married,professional.course,no,yes,no,cellular,aug,fri,197,1,999,0,nonexistent,no
26,technician,married,university.degree,no,no,no,telephone,jul,thu,270,7,999,0,nonexistent,no
34,technician,married,high.school,no,no,no,telephone,may,wed,1062,1,999,0,nonexistent,no
58,retired,married,high.school,no,yes,no,cellular,nov,thu,125,1,999,0,nonexistent,no
35,blue-collar,married,high.school,no,yes,yes,telephone,may,mon,83,1,999,0,nonexistent,no
37,admin.,single,high.school,no,yes,no,cellular,jul,mon,87,1,999,0,nonexistent,no
31,admin.,single,university.degree,no,yes,no,cellular,nov,thu,260,1,999,0,nonexistent,yes
33,blue-collar,single,high.school,no,yes,no,cellular,may,thu,17,5,999,0,nonexistent,no
54,technician,married,university.degree,unknown,no,no,telephone,jun,mon,71,4,999,0,nonexistent,no
54,admin.,divorced,university.degree,no,yes,no,cellular,sep,thu,112,1,999,2,failure,no
41,technician,married,professional.course,no,yes,yes,cellular,jul,thu,539,1,999,0,nonexistent,no
49,housemaid,single,university.degree,no,yes,no,cellular,dec,mon,583,2,6,1,success,yes
38,management,married,university.degree,no,yes,no,cellular,nov,thu,83,1,999,0,nonexistent,no
34,admin.,married,university.degree,no,no,no,telephone,nov,fri,205,3,999,1,failure,no
32,services,single,high.school,no,no,no,cellular,may,mon,196,1,999,0,nonexistent,no
48,blue-collar,divorced,basic.4y,unknown,yes,no,telephone,jun,mon,163,2,999,0,nonexistent,no
48,blue-collar,married,basic.4y,no,unknown,unknown,cellular,may,thu,313,1,999,2,failure,no
53,blue-collar,divorced,basic.4y,unknown,yes,no,telephone,jun,mon,57,1,999,0,nonexistent,no
35,blue-collar,married,basic.9y,unknown,no,no,telephone,may,thu,225,3,999,0,nonexistent,no
35,services,married,university.degree,no,yes,no,cellular,aug,thu,122,1,999,0,nonexistent,no
46,unemployed,divorced,high.school,unknown,yes,yes,telephone,may,fri,69,15,999,0,nonexistent,no
32,admin.,married,university.degree,no,yes,no,cellular,jul,thu,122,17,999,0,nonexistent,no
32,admin.,single,university.degree,no,yes,no,cellular,dec,tue,215,2,999,0,nonexistent,no
36,unemployed,married,basic.9y,no,no,no,cellular,jul,thu,153,1,999,0,nonexistent,no
36,blue-collar,married,university.degree,unknown,no,no,telephone,jun,tue,338,2,999,0,nonexistent,no
45,blue-collar,married,basic.6y,unknown,no,no,telephone,jun,tue,171,4,999,0,nonexistent,no
41,management,married,unknown,no,yes,no,telephone,jun,fri,30,1,999,0,nonexistent,no
28,admin.,single,university.degree,no,no,no,cellular,mar,wed,506,2,999,0,nonexistent,yes
41,blue-collar,married,basic.9y,no,yes,no,cellular,jul,tue,285,1,999,0,nonexistent,no
37,blue-collar,married,basic.6y,unknown,no,no,telephone,jun,tue,50,4,999,0,nonexistent,no
53,entrepreneur,married,unknown,no,yes,no,telephone,may,wed,126,2,999,0,nonexistent,no
41,blue-collar,married,basic.9y,no,yes,no,cellular,may,thu,434,3,999,1,failure,no
45,admin.,divorced,university.degree,no,no,yes,telephone,sep,wed,173,1,999,0,nonexistent,no
44,services,married,professional.course,unknown,yes,no,cellular,may,thu,428,2,999,1,failure,no
38,services,married,high.school,no,yes,no,cellular,may,thu,532,1,999,1,failure,no
27,entrepreneur,married,professional.course,no,unknown,unknown,cellular,apr,wed,297,1,999,0,nonexistent,no
35,technician,married,university.degree,unknown,no,no,cellular,aug,thu,88,5,999,0,nonexistent,no
32,admin.,married,high.school,no,yes,no,telephone,nov,thu,60,1,999,0,nonexistent,no
44,management,married,high.school,no,yes,no,cellular,nov,mon,669,1,999,0,nonexistent,no
38,services,single,high.school,no,no,no,telephone,jul,fri,96,2,999,0,nonexistent,no
51,management,married,university.degree,no,no,yes,cellular,jul,wed,110,1,999,0,nonexistent,no
32,blue-collar,married,basic.4y,no,no,no,telephone,sep,wed,606,3,3,4,success,yes
26,student,single,university.degree,unknown,no,no,cellular,jun,wed,78,2,999,1,failure,no
34,entrepreneur,single,basic.9y,no,yes,no,cellular,jul,tue,38,2,999,0,nonexistent,no
57,admin.,married,high.school,unknown,yes,no,cellular,may,thu,55,5,999,0,nonexistent,no
32,blue-collar,married,basic.9y,no,yes,no,cellular,may,fri,144,2,999,1,failure,no
59,blue-collar,married,basic.6y,unknown,no,no,cellular,jul,mon,106,10,999,0,nonexistent,no
29,admin.,single,university.degree,no,no,no,cellular,aug,wed,391,2,999,0,nonexistent,no
40,admin.,single,university.degree,no,no,yes,telephone,jun,wed,48,3,999,0,nonexistent,no
53,admin.,married,basic.4y,no,no,no,cellular,aug,fri,91,2,999,0,nonexistent,no
44,blue-collar,married,basic.9y,unknown,yes,no,cellular,may,mon,144,2,999,1,failure,no
52,admin.,married,unknown,no,no,no,cellular,apr,wed,387,2,999,0,nonexistent,yes
35,admin.,single,unknown,no,yes,no,cellular,jul,tue,95,4,999,0,nonexistent,no
31,blue-collar,married,high.school,no,no,no,cellular,may,mon,128,1,999,0,nonexistent,no
26,admin.,married,high.school,no,yes,no,telephone,may,fri,61,2,999,0,nonexistent,no
32,blue-collar,married,basic.9y,unknown,yes,no,telephone,jun,wed,192,5,999,0,nonexistent,no
53,self-employed,married,basic.4y,no,no,no,telephone,may,tue,29,1,999,0,nonexistent,no
31,technician,single,university.degree,no,yes,no,cellular,may,fri,1313,7,999,1,failure,yes
33,blue-collar,single,basic.9y,unknown,yes,no,cellular,may,thu,502,2,999,0,nonexistent,no
36,blue-collar,married,basic.9y,no,yes,no,telephone,may,thu,342,1,999,0,nonexistent,no
25,services,married,high.school,no,no,no,cellular,jul,tue,1767,2,999,0,nonexistent,yes
34,housemaid,married,unknown,no,yes,no,cellular,aug,fri,314,2,999,0,nonexistent,no
41,self-employed,married,basic.9y,unknown,no,no,cellular,jul,fri,46,8,999,0,nonexistent,no
42,admin.,married,high.school,unknown,yes,no,telephone,may,tue,99,2,999,0,nonexistent,no
45,self-employed,married,basic.6y,no,yes,no,cellular,aug,wed,100,1,999,0,nonexistent,no
43,blue-collar,single,high.school,unknown,yes,no,cellular,may,tue,107,3,999,1,failure,no
47,services,married,high.school,no,no,yes,cellular,may,fri,506,2,999,2,failure,no
25,blue-collar,single,basic.9y,no,no,no,cellular,may,fri,121,3,999,0,nonexistent,no
30,services,single,high.school,no,yes,no,cellular,jul,fri,80,2,999,0,nonexistent,no
31,technician,divorced,high.school,no,no,no,cellular,aug,mon,50,5,999,0,nonexistent,no
28,technician,single,university.degree,no,yes,no,cellular,jul,tue,175,5,999,0,nonexistent,no
58,technician,married,unknown,no,yes,no,telephone,jun,fri,78,1,999,0,nonexistent,no
37,unemployed,married,university.degree,no,yes,no,cellular,oct,thu,249,2,999,1,failure,yes
34,blue-collar,married,university.degree,no,yes,no,cellular,may,fri,44,2,999,1,failure,no
41,admin.,single,university.degree,no,no,no,telephone,jun,mon,367,3,999,0,nonexistent,no
36,services,single,unknown,no,yes,no,telephone,may,wed,230,2,999,0,nonexistent,no
35,technician,married,university.degree,no,no,no,cellular,apr,thu,270,2,999,0,nonexistent,yes
55,technician,married,professional.course,unknown,yes,no,cellular,aug,tue,160,2,999,0,nonexistent,no
35,management,married,basic.4y,no,no,no,cellular,nov,tue,276,1,999,1,failure,no
37,entrepreneur,married,high.school,no,yes,no,telephone,may,wed,57,4,999,0,nonexistent,no
59,admin.,married,university.degree,no,yes,yes,cellular,jul,wed,92,1,999,0,nonexistent,no
51,unemployed,married,high.school,no,yes,no,telephone,may,thu,39,1,999,0,nonexistent,no
35,technician,single,university.degree,no,yes,no,cellular,aug,tue,113,3,999,0,nonexistent,no
51,blue-collar,married,basic.9y,no,yes,no,telephone,may,mon,812,1,999,0,nonexistent,no
48,blue-collar,married,basic.4y,no,no,no,cellular,may,mon,284,3,999,0,nonexistent,no
48,blue-collar,married,professional.course,no,no,yes,cellular,nov,fri,344,1,999,0,nonexistent,no
32,blue-collar,married,basic.9y,unknown,no,no,cellular,jul,thu,240,1,999,0,nonexistent,no
31,blue-collar,married,basic.9y,no,no,no,cellular,nov,thu,693,3,999,0,nonexistent,no
57,technician,married,university.degree,no,yes,no,cellular,may,mon,334,2,999,1,failure,no
27,admin.,single,high.school,unknown,unknown,unknown,telephone,may,mon,1495,4,999,0,nonexistent,no
59,retired,married,professional.course,unknown,no,no,telephone,may,wed,905,1,999,0,nonexistent,yes
39,admin.,married,high.school,unknown,no,no,cellular,jul,mon,367,2,999,0,nonexistent,no
38,blue-collar,single,basic.9y,unknown,no,no,telephone,may,wed,294,2,999,0,nonexistent,no
50,entrepreneur,married,university.degree,unknown,yes,no,cellular,nov,mon,595,2,999,0,nonexistent,no
34,admin.,married,university.degree,no,yes,no,cellular,may,fri,456,2,999,1,failure,no
40,admin.,single,university.degree,no,yes,no,cellular,jul,fri,250,1,999,0,nonexistent,no
36,blue-collar,married,professional.course,unknown,yes,yes,telephone,jun,tue,102,3,999,0,nonexistent,no
43,management,married,university.degree,no,yes,no,cellular,nov,tue,89,1,999,0,nonexistent,no
49,blue-collar,married,basic.4y,no,yes,no,telephone,jun,thu,290,1,999,0,nonexistent,no
66,retired,married,basic.4y,no,yes,no,cellular,jul,mon,568,7,999,0,nonexistent,yes
47,technician,married,professional.course,no,no,no,cellular,aug,mon,428,2,999,0,nonexistent,no
27,admin.,single,university.degree,no,yes,no,cellular,may,fri,120,1,999,0,nonexistent,no
47,management,married,university.degree,no,no,no,cellular,nov,tue,139,2,999,0,nonexistent,no
35,blue-collar,married,basic.9y,no,no,no,telephone,jun,tue,497,2,999,0,nonexistent,no
37,admin.,married,high.school,no,yes,no,telephone,may,fri,584,1,999,0,nonexistent,no
35,blue-collar,married,basic.6y,unknown,yes,no,telephone,may,thu,224,2,999,0,nonexistent,no
31,admin.,single,university.degree,no,yes,yes,cellular,jul,fri,111,1,999,0,nonexistent,no
36,self-employed,divorced,professional.course,no,yes,no,cellular,aug,wed,157,1,999,0,nonexistent,no
67,retired,married,basic.4y,no,no,no,cellular,aug,mon,300,3,999,0,nonexistent,no
37,entrepreneur,married,basic.9y,no,no,no,cellular,may,mon,69,1,999,0,nonexistent,no
50,services,divorced,basic.6y,no,no,yes,cellular,jul,wed,684,1,999,0,nonexistent,yes
39,services,married,professional.course,no,yes,yes,cellular,nov,mon,148,2,999,1,failure,no
31,technician,married,university.degree,no,no,no,telephone,may,wed,326,3,999,0,nonexistent,no
53,technician,divorced,professional.course,unknown,no,yes,telephone,may,mon,206,2,999,0,nonexistent,no
44,admin.,married,high.school,no,yes,no,telephone,oct,fri,159,1,999,0,nonexistent,no
29,technician,married,professional.course,no,yes,no,telephone,may,mon,124,42,999,0,nonexistent,no
38,technician,divorced,basic.9y,no,no,no,telephone,may,wed,221,1,999,0,nonexistent,no
43,technician,married,professional.course,no,no,no,telephone,jun,mon,143,2,999,0,nonexistent,no
51,admin.,married,basic.9y,unknown,yes,no,cellular,jul,wed,228,2,999,0,nonexistent,yes
37,technician,single,professional.course,no,yes,no,cellular,aug,thu,17,8,999,0,nonexistent,no
47,blue-collar,married,basic.9y,no,unknown,unknown,cellular,jun,tue,380,1,999,0,nonexistent,yes
35,services,married,high.school,no,no,no,telephone,may,wed,110,2,999,0,nonexistent,no
32,blue-collar,married,basic.4y,no,no,no,cellular,may,fri,265,7,999,0,nonexistent,no
43,blue-collar,married,basic.9y,no,yes,no,cellular,jul,fri,226,1,999,0,nonexistent,no
51,technician,married,basic.9y,unknown,yes,yes,cellular,jul,mon,33,2,999,0,nonexistent,no
34,management,married,university.degree,no,yes,no,cellular,aug,tue,227,1,999,0,nonexistent,no
25,technician,single,university.degree,no,no,yes,cellular,may,mon,304,3,12,2,failure,no
28,entrepreneur,married,basic.9y,unknown,no,no,cellular,may,fri,133,1,999,0,nonexistent,no
43,blue-collar,married,basic.6y,no,no,no,cellular,jul,tue,235,2,999,0,nonexistent,no
31,admin.,married,high.school,no,no,no,telephone,may,wed,350,1,999,0,nonexistent,no
52,housemaid,married,university.degree,no,no,yes,cellular,jul,tue,137,1,999,0,nonexistent,no
21,services,single,high.school,no,yes,no,cellular,jul,tue,344,3,999,0,nonexistent,no
38,blue-collar,single,basic.4y,no,no,no,cellular,nov,wed,335,2,999,0,nonexistent,no
39,housemaid,married,basic.4y,no,yes,no,cellular,jul,mon,223,1,999,0,nonexistent,no
27,technician,single,professional.course,no,no,no,cellular,jul,mon,331,2,999,0,nonexistent,no
42,admin.,divorced,university.degree,no,no,no,telephone,may,tue,305,1,999,0,nonexistent,no
40,blue-collar,single,basic.4y,no,no,no,cellular,jul,tue,59,2,999,0,nonexistent,no
38,housemaid,married,basic.4y,unknown,unknown,unknown,cellular,jul,tue,105,3,999,0,nonexistent,no
34,admin.,single,university.degree,no,yes,no,telephone,may,thu,468,5,999,0,nonexistent,no
61,admin.,married,university.degree,no,yes,no,cellular,apr,wed,183,5,999,0,nonexistent,no
29,blue-collar,married,basic.9y,no,yes,yes,cellular,may,mon,34,1,999,1,failure,no
50,admin.,married,university.degree,no,yes,no,cellular,aug,mon,540,3,999,0,nonexistent,no
44,technician,divorced,professional.course,no,yes,no,telephone,jun,mon,173,1,999,0,nonexistent,no
38,unknown,divorced,high.school,unknown,yes,no,telephone,may,wed,107,3,999,0,nonexistent,no
35,admin.,single,university.degree,no,yes,no,cellular,aug,mon,773,2,999,0,nonexistent,yes
58,housemaid,married,basic.4y,no,no,no,cellular,may,mon,91,1,999,0,nonexistent,no
21,student,single,high.school,no,no,yes,cellular,oct,mon,238,1,999,0,nonexistent,no
39,housemaid,married,basic.4y,no,yes,no,cellular,oct,fri,135,2,999,2,failure,no
45,entrepreneur,divorced,university.degree,no,yes,yes,telephone,may,thu,72,2,999,0,nonexistent,no
24,admin.,single,high.school,no,no,no,telephone,jul,wed,41,6,999,0,nonexistent,no
41,entrepreneur,married,basic.9y,no,no,yes,cellular,may,mon,285,2,999,0,nonexistent,no
31,management,single,university.degree,no,yes,yes,cellular,jul,wed,61,1,999,0,nonexistent,no
43,admin.,married,high.school,no,yes,yes,cellular,jul,mon,32,2,999,0,nonexistent,no
33,blue-collar,married,basic.9y,unknown,no,no,cellular,may,thu,329,2,999,0,nonexistent,no
31,blue-collar,single,professional.course,no,no,no,cellular,jul,tue,75,8,999,0,nonexistent,no
50,services,married,basic.4y,no,no,no,cellular,aug,fri,95,1,999,0,nonexistent,no
37,technician,married,high.school,no,no,no,cellular,aug,tue,190,1,999,0,nonexistent,no
41,blue-collar,married,basic.9y,no,no,no,cellular,may,tue,1240,1,999,0,nonexistent,yes
49,blue-collar,married,unknown,unknown,no,no,telephone,may,thu,246,2,999,0,nonexistent,no
51,blue-collar,married,high.school,no,no,yes,telephone,may,fri,247,1,999,0,nonexistent,no
44,technician,married,professional.course,no,yes,no,cellular,may,mon,147,3,999,1,failure,no
29,unemployed,married,university.degree,no,no,no,cellular,jul,thu,509,1,999,0,nonexistent,no
34,blue-collar,married,basic.4y,no,yes,yes,telephone,jun,fri,426,2,999,0,nonexistent,no
43,admin.,married,university.degree,no,no,no,cellular,jul,tue,136,1,999,0,nonexistent,no
47,services,married,basic.6y,no,yes,no,cellular,jul,mon,159,10,999,0,nonexistent,no
35,technician,married,university.degree,no,yes,no,telephone,may,fri,371,2,999,0,nonexistent,no
46,blue-collar,married,basic.4y,no,no,yes,cellular,aug,wed,414,8,999,0,nonexistent,no
25,admin.,single,university.degree,no,no,no,cellular,jul,mon,103,4,999,0,nonexistent,no
36,technician,married,professional.course,no,yes,no,cellular,aug,thu,126,3,999,0,nonexistent,no
53,management,married,university.degree,no,yes,no,cellular,nov,fri,319,3,999,0,nonexistent,no
34,housemaid,married,basic.6y,no,yes,no,telephone,may,mon,300,2,999,0,nonexistent,no
56,blue-collar,married,basic.4y,no,yes,no,cellular,jul,fri,641,1,999,0,nonexistent,yes
50,management,single,university.degree,no,yes,no,telephone,may,fri,184,2,999,0,nonexistent,no
36,management,married,university.degree,no,no,yes,cellular,jul,thu,59,2,999,0,nonexistent,no
